김태수,DBPIA,한밭대학교 건축공학과
김태양,DBPIA,과학기술정책연구원 혁신시스템연구본부
김태영,DBPIA,경희대
김태영,DBPIA,서경대학교 컴퓨터공학과
김태욱,DBPIA,한국교통연구원 물류연구본부
김태원,DBPIA,한양대학교 기계공학부
김태윤,DBPIA,한양대학교
김태은,KCI,한국교통대학교
김태은,DBPIA,한국지식정보기술학회
김태은,DBPIA,
김태종,DBPIA,사이버커뮤니케이션학회
김태평,DBPIA,메디코넥스
김태현,DBPIA,한국경제신문 영남취재본부
김태현,DBPIA,고려대학교 컴퓨터공학부
김태형,DBPIA,청주대학교 전문원부
김태환,DBPIA,안양대학교 글로벌경영학과
김태황,DBPIA,명지대학교 국제통상학과
김택천,KCI,한국기술사업화진흥협회
김택천,DBPIA,한국지식정보기술학회
김평화,DBPIA,한국청소년정책연구원
김하영,DBPIA,서울연구원
김하진,DBPIA,한국과학기술정보연구원 ReSEAT 프로그램
김학범,DBPIA,디지큐코리아 국제정보대학원
김학선,DBPIA,경성대학교 호텔관광외식경영학부
김학소,KCI,청운대학교
김학소,DBPIA,중앙대학교 한국전자무역연구소
김학소,DBPIA,청운대학교 글로벌경영학과
김한민,KCI,성균관대학교
김한민,DBPIA,한국디지털정책학회
김한상,DBPIA,가천대학교 중앙연구원
김한샘,DBPIA,한국건설기술연구원
김해도,DBPIA,한국연구재단 정책연구혁신센터
김향은,DBPIA,지오알앤디
김헌식,DBPIA,동아방송예술대학교
김현경,KCI,서울과학기술대학교
김현경,DBPIA,
김현곤,SCIENCEON,Department of Information Security; Mokpo National University;
김현곤,KCI,목포대학교
김현곤,DBPIA,목포대학교 정보보호학과
김현곤,DBPIA,서강대학교 Dept. of Information Security
김현곤,DBPIA,목포대학교 정보보호학과
김현기,DBPIA,경희대학교
김현기,DBPIA,한국철도기술연구원 건설시스템공학부
김현덕,KCI,순천대학교
김현륜,DBPIA,단국대학교 체육학과
김현봉,NTIS,국민대학교산학협력단
김현성,KCI,경일대학교
김현성,DBPIA,경일대학교 사이버보안학과
김현수,KCI,부산대학교
김현수,NTIS,연세대학교원주산학협력단
김현수,DBPIA,한국법제연구원
김현수,DBPIA,
김현옥,DBPIA,한국항공우주연구원 위성정보연구소 위성활용연구실 지구관측연구팀
김현정,KCI,동아대학교
김현정,DBPIA,동아대학교 국제전문대학원
김현정,DBPIA,남부대학교 유아교육과
김현제,DBPIA,에너지경제연구원
김현조,DBPIA,삼성중공업
김현주,SCIENCEON,단국대학교 전자전기공학부
김현주,KCI,단국대학교
김현주,KCI,한국체육대학교
김현주,DBPIA,선박해양플랜트연구소 해양플랜트·에너지연구본부
김현주,DBPIA,충북대학교
김현주,DBPIA,단국대학교 전자전기공학부
김현지,KCI,(주)소리보기
김현철,NTIS,상명대학교(천안캠퍼스)
김현철,DBPIA,한국보건산업진흥원
김현철,DBPIA,자동차부품연구원 에너지부품연구센터
김현철,DBPIA,고려대학교 정보대학 컴퓨터학과
김현태,KCI,세종대학교
김협,SCIENCEON,Department of Security Convergence; Graduate School; Chung-Ang University
김협,KCI,중앙대학교
김형국,NTIS,광운대학교
김형기,DBPIA,인하대학교 경영학부
김형섭,KCI,한밭대학교
김형섭,DBPIA,국립 한밭대학교 공공행정학과
김형섭,DBPIA,
김형섭,DBPIA,한국법정책학회
김형성,DBPIA,성결대학교
김형수,DBPIA,경북대학교
김형식,SCIENCEON,성균관대학교
김형식,SCIENCEON,성균관대학교 전자전기컴퓨터학과 보안공학연구실
김형식,KCI,성균관대학교
김형식,DBPIA,
김형식,DBPIA,충남대학교 전자전기컴퓨터공학과
김형우,DBPIA,성균관대 SKKU Advanced Institute of Nanotechnology
김형우,DBPIA,전남대학교
김형자,DBPIA,과학칼럼니스트
김형종,SCIENCEON,서울여자대학교 정보보호학과
김형종,KCI,서울여자대학교
김형종,DBPIA,서울여자대학교 정보보호학과
김형준,DBPIA,부산대학교 소재이용연구그룹
김형준,DBPIA,한국전자통신연구원
김형중,KCI,고려대학교 정보보호대학원
김형중,NTIS,고려대학교산학협력단
김형중,DBPIA,
김형중,DBPIA,공주대학교 공과대학 신소재공학부
김형중,DBPIA,고려대학교 정보보호대학원 빅데이터 응용 및 보안학과
김혜숙,KCI,홍익대학교 경영학부 시간강사
김혜숙,DBPIA,
김혜영,NTIS,홍익대학교(세종캠퍼스)
김혜인,DBPIA,
김혜인,DBPIA,숭실대학교 정보사회학과
김혜정,KCI,영남대학교
김혜정,NTIS,영남대학교
김혜정,DBPIA,
김혜정,DBPIA,경일대학교 사이버보안학과
김혜진,DBPIA,
김호,KCI,육군 군사법경찰관
김호민,DBPIA,제주대학교 풍력공학부
김호원,SCIENCEON,부산대학교
김호원,KCI,부산대학교
김호원,NTIS,부산대학교산학협력단
김호원,DBPIA,Pusan National University 전기전자컴퓨터공학과
김호원,DBPIA,
김홍규,DBPIA,한양여자대학교 산업디자인과
김홍규,DBPIA,연세대학교
김홍기,KCI,연세대학교
김홍기,DBPIA,연세대학교 법학전문대학원
김홍기,DBPIA,만도 CBS설계2팀
김홍기,DBPIA,
김홍기,DBPIA,
김홍년,DBPIA,현대모비스 EPB설계팀
김홍률,DBPIA,동서대학교 국제통상학과
김홍익,DBPIA,CJ 헬로 기술실
김홍중,DBPIA,중앙대학교 다빈치 교양대학
김화영,DBPIA,Gachon University Industry-Academy Cooperation Group
김화자,DBPIA,성균관대
김환국,DBPIA,한국섬유기계융합연구원
김환규,DBPIA,고려대학교 신소재화학과
김환기,DBPIA,건국대학교
김환표,DBPIA,『트렌드 지식사전』편저자
김황남,DBPIA,고려대학교 전기전자전파공학부
김황래,DBPIA,공주대학교 컴퓨터공학부
김효관,SCIENCEON,Department of Fintech; Korea Polytechnics
김효관,KCI,한국폴리텍한국폴리텍 I 대학 서울강서캠퍼스
김효관,DBPIA,한국폴리텍대학 스마트금융과
김효남,DBPIA,청강문화산업대학교 게임콘텐츠
김효숙,DBPIA,장로회신학대학교 교수학습개발원
金孝全,DBPIA,대한민국학술원
김효정,DBPIA,사법정책연구원
김훈,SCIENCEON,인천대학교
김훈,DBPIA,
김휘강,DBPIA,고려대학교 정보보호대학원
김흥기,DBPIA,창원대학교 글로벌 비즈니스
김흥주,DBPIA,원광대학교 복지보건학부
김희경,KCI,강남대학교
김희경,DBPIA,동국대학교 상담심리학과
김희균,KCI,상명대학교
김희균,DBPIA,한국디자인문화학회
김희기,DBPIA,남부대학교 호텔조리과
김희상,DBPIA,강원대학교 컴퓨터과학과
김희송,DBPIA,전남대학교 5·18연구소
김희열,SCIENCEON,Department of Computer Science; kyonggi University
김희열,KCI,경기대학교
김희열,NTIS,경기대학교
김희열,DBPIA,경기대학교 컴퓨터공학부
김희웅,SCIENCEON,연세대학교 정보대학원
김희웅,KCI,연세대학교
김희웅,DBPIA,연세대학교 정보대학원
김희웅,DBPIA,연세대학교 전자공학과
김희주,DBPIA,국토연구원
김희준,DBPIA,전략물자관리원 정책협력실
김희중,DBPIA,국방대학교 국방관리대학원 컴퓨터공학
김희중,DBPIA,한국과학기술연구원 스핀융합센터
김희진,DBPIA,한국국제개발협력센터 ODA도서관
김희태,DBPIA,한국기계연구원 연구전략실
나건,KCI,홍익대학교
나다영,DBPIA,과학기술정책연구원
나성웅,DBPIA,충남대학교 전자전파정보통신공학과
나성은,DBPIA,서울시여성가족재단 여성정책실
나승학,DBPIA,청주대학교
나인호,SCIENCEON,School of Computer; Information and Communication Engineering; Kunsan National University
나재훈,DBPIA,ETRI 시스템보안연구부
나재훈,DBPIA,
나준호,NTIS,인하대학교 산학협력단
나진성,DBPIA,인하대학교 경영학과
나태준,DBPIA,연세대학교
나현숙,SCIENCEON,숭실대학교 컴퓨터학부
나현숙,KCI,숭실대학교
나현숙,DBPIA,한국디지털정책학회
나현숙,DBPIA,
나현숙,DBPIA,숭실대학교 컴퓨터학부
남경수,DBPIA,한국농촌경제연구원 FTA이행지원세터
남경숙,DBPIA,한양대학교 실내건축디자인학과
남궁주현,KCI,성균관대학교
남기훈,KCI,서경대학교
남대식,DBPIA,UC Irvine Institute of Transportation Studies
남상해,DBPIA,경남과학기술대학교 식품과학과
남수현,KCI,한남대학교
남수현,DBPIA,대한경영정보학회
남승엽,NTIS,영남대학교
남승오,KCI,순천향대학교
남승오,DBPIA,
남옥정,DBPIA,
남원홍,NTIS,건국대학교
남유선,KCI,원광대학교
남윤봉,DBPIA,한양대학교 법학전문대학원
남정아,KCI,서울시립대학교
남정아,DBPIA,
남정연,DBPIA,서울시여성가족재단
남창우,DBPIA,경북대학교 행정학부
남태우,DBPIA,성균관대학교 행정학과 및 국정전문대학원
남택정,NTIS,부경대학교산학협력단
남현우,KCI,서경대학교
남현우,NTIS,서경대학교
남현우,DBPIA,서경대학교 시각정보디자인
남현우,DBPIA,
남현우,DBPIA,디지털콘텐츠 프로젝트 그룹[PG 610]; 동덕여자대학교 컴퓨터학과
남현정,KCI,덕성여자대학교
남현정,DBPIA,서울연구원 안전환경연구실
남형수,DBPIA,국토교통부 공간정보제도과
남호기,SCIENCEON,인천대학교 산업경영공학과
남호기,KCI,인천대학교
남호기,DBPIA,인천대학교 산업경영공학과
낭종호,DBPIA,서강대학교 컴퓨터공학과
노건태,SCIENCEON,서울사이버대학교 빅데이터.정보보호학과
노건태,KCI,서울사이버대학교
노건태,NTIS,서울사이버대학교
노건태,DBPIA,서울사이버대학교 정보보호학과
노명일,DBPIA,서울대학교 Department of Naval Architecture & Ocean Engineering
노미정,NTIS,가톨릭대학교 산학협력단
노미정,NTIS,단국대학교 천안캠퍼스 산학협력단
노병희,DBPIA,아주대학교 소프트웨어학과
노봉남,DBPIA,전남대학교 전자컴퓨터공학부
노봉수,DBPIA,서울여자대학교 식품공학과
노상도,DBPIA,성균관대학교 대학원 산업공학과
노성열,DBPIA,문화일보 경제산업부
노성진,DBPIA,한국건설기술연구원 수자원·환경연구본부 수자원연구실
노성훈,DBPIA,경찰대학 행정학과
노순국,KCI,조선대학교
노신백,DBPIA,국방기술품질원 대구2팀
노웅래,DBPIA,한국항공우주연구원
노인섭,DBPIA,서울과학기술대학교 의공학-바이오소재융합 협동과정
노일수,DBPIA,한국전자통신연구원
노재인,DBPIA,
노재인,DBPIA,한국지역정보개발원
노재형,DBPIA,건국대학교 전기전자공학부
노진귀,DBPIA,한국노총중앙연구원 중앙연구원
노진아,DBPIA,경기개발연구원 연구원
노철환,DBPIA,인하대학교 연극영화학과
노태협,KCI,덕성여자대학교
노형남,DBPIA,고려대학교
노희천,KCI,숭실대학교
노희천,DBPIA,숭실대학교 회계학과
도빈쾅,NTIS,부산대학교
도선엽,DBPIA,한국산업기술대학교
도연우,DBPIA,경북대학교 경영학부
도원영,DBPIA,고려대 민족문화연구원 사전학센터
도윤미,SCIENCEON,환경ICT연구실
도윤미,DBPIA,
도인실,NTIS,이화여자대학교
도현재,DBPIA,에너지경제연구원
동학림,DBPIA,호서대학교 정보경영학과
두영택,KCI,광주여자대학교
두영택,DBPIA,광주여자대학교 물리치료학과
디지털정책팀,DBPIA,
라수정,DBPIA,서울대학교
류기윤,DBPIA,서울과학기술대학교 화학공학과
류기환,DBPIA,광운대학교 스마트융합대학원 관광산업
류덕산,SCIENCEON,전북대학교 소프트웨어공학과
류덕산,SCIENCEON,전북대학교; 소프트웨어공학과
류덕산,KCI,전북대학교
류덕산,DBPIA,전북대학교 소프트웨어공학과
류동영,DBPIA,한국항공우주연구원 기술연구본부 미래융합연구부
류두열,DBPIA,연세대학교 화공생명공학과
류두진,NTIS,성균관대학교
류두진,DBPIA,성균관대학교 경제학과
류민정,DBPIA,경기연구원
류민호,DBPIA,호서대학교 기술경영전문대학원
류방란,DBPIA,한국교육개발원
류부곤,DBPIA,경찰대학 법학과
류석영,KCI,한국과학기술원
류석영,DBPIA,한국과학기술원 전산학과
류석진,KCI,서강대학교
류성룡,DBPIA,금오공과대학교 건축학부
류영재,DBPIA,국방과학연구소 제2기술연구본부
류재영,DBPIA,한국항공대학교 미래교통물류연구센타
류재철,SCIENCEON,충남대학교
류재철,KCI,충남대학교
류재철,NTIS,충남대학교
류재철,NTIS,충남대학교 산학협력단
류재형,DBPIA,한림대학교 미디어스쿨
류지민,KCI,류지민 법률사무소
류지민,DBPIA,한국지방세연구원
류청로,DBPIA,부경대학교 해양공학과
류청한,DBPIA,서울연구원 교통시스템연구실
류춘호,DBPIA,한국경영과학회
류혜민,KCI,연세대학교
류혜민,DBPIA,
류호용,DBPIA,한국전자통신연구원 네트워크연구본부
류홍서,DBPIA,고려대학교 산업경영공학부
류훈태,DBPIA,한국은행 강릉본부
마근수,DBPIA,한국항공우주연구원
마르코 시디,DBPIA,대외경제정책연구원
맹성렬,KCI,우석대학교
맹성렬,DBPIA,인문사회과학기술융합학회
맹수석,KCI,충남대학교
맹수석,NTIS,충남대학교
맹수석,DBPIA,한국상사법학회
맹수석,DBPIA,(사)한국보험법학회
맹주만,DBPIA,중앙대학교
명승환,KCI,인하대학교
모미령,DBPIA,과학기술정책연구원 혁신성장정책연구본부
모텐 스튜디오 / 키민 우,DBPIA,현대건축사
목은지,DBPIA,과학기술정책연구원(STEPI)
문건대,DBPIA,한국고분자학회
문경일,SCIENCEON,호남대학교 컴퓨터공학과
문경일,KCI,호남대학교
문두경,DBPIA,Konkuk Univerisity 신소재공학과
문미경,NTIS,동서대학교 산학협력단
문미성,DBPIA,경기연구원 연구기획본부
문봉기,NTIS,서울대학교
문봉섭,DBPIA,국토교통부 건축문화경관과
문상식,DBPIA,울산지역인적자원개발위원회
문석수,DBPIA,일본 산업기술종합연구소
문성우,KCI,부산대학교
문성욱,NTIS,서강대학교 산학협력단
문성훈,DBPIA,서울여대 기초교육원
문수묵,KCI,서울대학교
문수묵,NTIS,서울대학교
문수묵,DBPIA,서울대학교 전기정보공학부
문수복,KCI,한국과학기술원
문수복,DBPIA,카이스트
문승진,DBPIA,한국전자통신연구원
문승혁,KCI,광주대학교
문승혁,DBPIA,광주대학교 기계.금형공학부
문영민,DBPIA,경기연구원
문영준,DBPIA,경북대학교 전자공학부
문영호,DBPIA,한국과학기술정보연구원
문영호,DBPIA,
문용마,DBPIA,서울시립대학교 경영대학
문유석,KCI,경성대학교
문유석,DBPIA,경성대학교 법정대학 법행정정치학부
문인규,NTIS,대구경북과학기술원
문일경,DBPIA,서울대학교 산업공학과
문재균,NTIS,한국과학기술원
문재영,DBPIA,동서대학교 글로벌경영학부
문재완,KCI,한국외국어대학교
문정민,DBPIA,조선대학교 미술대학 실내디자인과
문정빈,KCI,고려대학교
문정숙,KCI,숙명여자대학교
문정숙,DBPIA,
문정욱,KCI,정보통신정책연구원
문정욱,DBPIA,정보통신정책연구원(KISDI)
문정환,DBPIA,
문종섭,KCI,고려대학교
문종섭,DBPIA,고려대학교 전자 및 정보공학과
문주희,DBPIA,세종대학교
文竣暎,DBPIA,부산대학교 법학전문대학원
문준호,KCI,김앤장 법률사무소
문준호,DBPIA,김앤장 법률사무소
문준호,DBPIA,강원대학교 관광경영학과
문지영,DBPIA,케이엘넷 IT사업본부
문채주,KCI,목포대학교
문채주,DBPIA,
문태희,DBPIA,LG? NW부문 개발그룹 NW빅데이터팀
문판수,KCI,증권예탁결제원
문한얼,DBPIA,한국과학기술원
문한필,DBPIA,한국농촌경제연구원
문형남,DBPIA,숙명여자대학교 정책산업대학원 IT융합비즈니스
문형진,SCIENCEON,성결대학교 정보통신공학과
문형진,KCI,성결대학교
문형진,DBPIA,중소기업융합학회
문혜선,DBPIA,경민대학 호텔관광경영과
문혜정,KCI,복권학회
문혜정,DBPIA,동방문화대학원대학교
문홍철,DBPIA,서울시립대학교 화학공학과
문황운,DBPIA,을지대학교
문효재,SCIENCEON,인하공업전문대학 컴퓨터시스템공학과
문효재,DBPIA,인하공업전문대학 컴퓨터시스템공학과
문희철,DBPIA,충남대학교 무역학과
민경민,NTIS,숭실대학교 산학협력단
민경석,KCI,남서울대학교
민경석,DBPIA,남서울대 건축공학과
민경석,DBPIA,세종대학교
민경식,DBPIA,한국인터넷진흥원
민광동,DBPIA,폴리앤파트너스
민대기,DBPIA,Ewha Womans University 경영학과
민배현,DBPIA,이화여자대학교 기후·에너지시스템공학과
민병준,KCI,인천대학교
민병준,DBPIA,
민선기,DBPIA,아주자동차대학 자동차계열
민성기,DBPIA,대구대학교 중국어중국학과
민성기,DBPIA,부경대학교 고분자공학과
민수영,DBPIA,전자부품연구원 임베디드SW연구센터
민순호,KCI,한국폴리텍 IV 대학 아산캠퍼스
민순호,DBPIA,한국폴리텍대학
민승재,DBPIA,한양대학교 미래자동차공학과
민승재,DBPIA,삼성SDS 데이터분석센터
민승현,DBPIA,정보통신산업진흥원 정보통신기술진흥센터
민연아,SCIENCEON,가천대학교 소프트웨어학과
민연아,SCIENCEON,가천대학교 SW학과
민연아,SCIENCEON,한양사이버대학교 응용소프트웨어공학과
민연아,KCI,한양사이버대학교
민연아,KCI,한양사이버대학교 응용소프트웨어공학과
민연아,KCI,가천대학교
민연아,DBPIA,Gachon University Dept. of software
민연아,DBPIA,Hanyang Cyber University Dept. of Applied Software Engineering
민연아,DBPIA,Gachon University Dept. of Software
민연아,DBPIA,한국스마트미디어학회
민윤지,DBPIA,동국대학교 경제학과
민윤홍,DBPIA,Incheon National University Graduate School of Logistics
민자혜,DBPIA,
민정익,KCI,전주대학교
민정익,DBPIA,한국엔터프라이즈아키텍처학회
민준기,DBPIA,한국기술교육대학교 컴퓨터공학과
민철홍,DBPIA,한국무역학회
민춘기,DBPIA,전남대학교
민한빛,DBPIA,산업통상자원부
민현석,DBPIA,한양대학교
민현석,DBPIA,서울연구원 도시공간연구실
민현식,DBPIA,서울대학교 국어교육과
박갑룡,DBPIA,전남대학교 디아스포라학협동과정
박경국,DBPIA,금융감독원
박경신,KCI,이화여자대학교
박경준,DBPIA,대구경북과학기술원 정보통신융합
박경철,DBPIA,경기연구원 휴먼교통연구실
박경혜,SCIENCEON,충남대학교
박경혜,KCI,충남대학교
박경희,KCI,이화여자대학교
박광동,KCI,한국법제연구원
박광동,DBPIA,건국대학교 법학연구소
박광무,DBPIA,한반도선진문화재단
박구락,DBPIA,공주대학교 컴퓨터공학부
박귀주,DBPIA,knockoutglobal
박근수,DBPIA,경성대학교 예술종합대학 패션디자인학과
박근식,DBPIA,중앙대학교 국제물류학과
박기남,KCI,동의대학교
박기남,DBPIA,동의대학교 상경대학 정보경영학부 e비즈니스학과
박기문,KCI,IP+HRD 연구소
박기문,DBPIA,
박기석,DBPIA,포항공과대학교
박기윤,DBPIA,과학기술정책연구원
박기주,KCI,선문대학교
박기주,DBPIA,은행법학회
박기창,DBPIA,연세대학교 기후변화적응형 사회기반 연구센터
박기혁,DBPIA,BP 기술거래
박기호,DBPIA,서울대학교 지리학과
박기환,DBPIA,한국농촌경제연구원 농업관측본부
박길철,SCIENCEON,한남대학교 멀티미디어학과
박길철,KCI,한남대학교
박길철,DBPIA,중소기업융합학회
박길철,DBPIA,한국디지털정책학회
박나리,DBPIA,부산여성가족개발원
박남제,SCIENCEON,제주대학교 교육대학 초등컴퓨터교육전공
박남제,SCIENCEON,제주대학교 대학원 융합정보보안학협동과정
박남제,SCIENCEON,제주대학교 사이버보안인재교육원
박남제,KCI,제주대학교
박남제,KCI,제주대학교 교육대학 초등컴퓨터교육전공
박남제,NTIS,제주대학교
박남제,DBPIA,제주대학교 사이버보안인재교육원
박노윤,DBPIA,충북대학교 정보통신공학과
박누리,DBPIA,경기연구원 상생경제연구실
박대민,KCI,한국언론재단
박대민,KCI,선문대학교
박대민,DBPIA,KDX한국데이터거래소
박대우,SCIENCEON,Department of Convergence Engineering; Hoseo Graduate School of Venture at Hoseo University
박대우,KCI,호서대학교
박대진,DBPIA,경북대학교 전자공학부
박대현,KCI,성균관대학교
박도윤,KCI,(사)기술과 법연구소
박도윤,DBPIA,기술과 법연구소
박도현,DBPIA,가천대학교 금융수학과
박도형,SCIENCEON,국민대학교 경영대학/비즈니스 IT 전문대학원
박도형,KCI,국민대학교 경영대학 경영정보학부
박도형,DBPIA,국민대학교 경영정보학부/비즈니스 IT 전문대학원
박동순,DBPIA,K-water 융합연구원 인프라안전연구소
박동오,DBPIA,Indiana University Social Informatics
박동호,DBPIA,한림대학교 산학협력단
박래혁,NTIS,서울과학기술대학교
박래혁,NTIS,중앙대학교
박만우,DBPIA,동부제철 건재사업부
박문수,DBPIA,산업연구원
박문영,DBPIA,
박문정,DBPIA,포항공과대학교
박미성,DBPIA,한국농촌경제연구원
박미영,DBPIA,서울여자대학교
박민규,DBPIA,중원대학교 방재안전공학과
박민재,DBPIA,홍익대학교 경영학과
박민주,KCI,고려대학교
박민주,DBPIA,고려대학교 법학연구원
박민진,DBPIA,서울연구원 글로벌미래연구센터
박배진,KCI,건국대학교 기술경영학과 강사
박배진,DBPIA,
박범진,NTIS,충남대학교 산학협력단
박병광,DBPIA,국가안보전략연구원
박병배,NTIS,충남대학교 산학협력단
박병식,DBPIA,동국대
박병전,KCI,조선대학교 IT연구소
박병전,KCI,조선대학교
박병전,DBPIA,
박병주,DBPIA,경남발전연구원 4차산업혁명연구팀
박부견,DBPIA,포항공과대학교 전자전기공학과
박상규,DBPIA,충남농업기술원 과채연구소
박상돈,NTIS,한국과학기술원
박상민,DBPIA,강남대학교
박상수,DBPIA,이화여자대학교 컴퓨터공학과
박상안,DBPIA,중앙대학교 경영경제대학
박상언,NTIS,경기대학교
박상옥,DBPIA,한국형사정책연구원
박상찬,DBPIA,경희대학교 경영학과
박상필,DBPIA,부산연구원
박상혁,KCI,경남과학기술대학교
박상혁,DBPIA,경남과학기술대학교 창업대학원
박상현,DBPIA,건국대학교 예술디자인 대학 영상학과
박상희,SCIENCEON,백석대학교 정보통신학부
박상희,KCI,백석대학교
박상희,DBPIA,한국융합학회
박서연,DBPIA,경운대학교 무인기공학과
박서현,DBPIA,제주대학교 공동자원과 지속가능사회 연구센터
박석,DBPIA,서강대학교 컴퓨터공학과
박선옥,DBPIA,
박선종,KCI,숭실대학교
박선종,DBPIA,
박선종,DBPIA,
박선종,DBPIA,숭실대학교 법학과
박선화,DBPIA,경기연구원
박선희,DBPIA,유토비즈 기업부설연구소
박성계,DBPIA,SK하이닉스
박성곤,DBPIA,강릉원주대학교 멀티미디어공학과
박성수,DBPIA,KAIST 산업및시스템공학과
박성용,SCIENCEON,서강대학교 컴퓨터공학과
박성용,KCI,서강대학교
박성용,DBPIA,한국교통연구원
박성용,DBPIA,서강대학교 컴퓨터공학과
박성용,DBPIA,인하대학교
박성우,DBPIA,우송대학교 글로벌미디어영상학과
박성욱,DBPIA,한국과학기술원 정책연구실
박성제,DBPIA,한국국제협력단
박성준,DBPIA,
박성준,DBPIA,동국대학교 국제정보보호대학원 블록체인연구센터
박성태,DBPIA,원광대학교
박성혁,DBPIA,KAIST
박성환,DBPIA,부산대학교 공과대학 융합학부
박세열,DBPIA,한국IBM
박세웅,NTIS,서울대학교 산학협력단
박세준,KCI,하나금융투자(주)
박세진,NTIS,계명대학교
박세현,DBPIA,교통시스템연구실
박세훈,DBPIA,Sangji University Department of International Trade
박소영,SCIENCEON,건국대학교 컴퓨터공학부
박소영,DBPIA,경기연구원
박소영,DBPIA,건국대학교 소프트웨어학과
박소정,DBPIA,가톨릭대학교 의과대학 예방의학교실
박소현,SCIENCEON,한국인터넷진흥원
박소희,DBPIA,서울대학교 산림과학부
박송춘,DBPIA,목포대학교 금융보험학과
박수경,DBPIA,충남대학교 행정학과
박수남,DBPIA,서울과학기술대학교 정밀화학과 화장품종합기술연구소
박수동,DBPIA,한국전기연구원
박수영,KCI,전북대학교
박수영,DBPIA,경북대학교
박수용,SCIENCEON,서강대학교
박수용,SCIENCEON,서강대학교 컴퓨터공학과
박수용,KCI,서강대학교
박수용,NTIS,서강대학교산학협력단
박수용,DBPIA,서강대학교 컴퓨터공학과
박수용,DBPIA,서강대학교 컴퓨터공학과
박수진,DBPIA,인천대학교 생명공학부
박수현,NTIS,이화여자대학교 산학협력단
박수훈,DBPIA,한밭대학교 건축학과
박순열,DBPIA,도시재생연구소
박승배,SCIENCEON,서일대학교 산업경영학과
박승배,DBPIA,Seoil University 산업경영과
박승찬,DBPIA,용인대학교 경영행정대학 중국학과
박승철,KCI,한국기술교육대학교
박승철,DBPIA,한국기술교육대학교
박시형,DBPIA,마이다스아이티 기술연구소
박신욱,KCI,경상국립대학교
박양재,SCIENCEON,가천대학교 컴퓨터공학과
박양재,KCI,가천대학교
박양재,DBPIA,한국디지털정책학회
박영득,DBPIA,포항공과대학교 인문사회학부
박영원,DBPIA,국회입법조사처 안전행정팀
박영호,KCI,서울중앙지방법원
박영호,DBPIA,
박영훈,KCI,숙명여자대학교
박오옥,DBPIA,KAIST 생명화학공학과
박요한,NTIS,계명대학교
박용기,DBPIA,동국대학교 한의과대학 본초학교실
박용범,SCIENCEON,단국대학교 소프트웨어학과
박용범,KCI,단국대학교
박용범,DBPIA,단국대학교 소프트웨어학과
박용서,DBPIA,경북대 건축학부
박용석,SCIENCEON,세종사이버대학교 정보보호대학원
박용석,KCI,세종사이버대학교
박용석,DBPIA,한국디지털정책학회
박용석,DBPIA,중소기업융합학회
박용성,DBPIA,상명대학교 공업화학과
박용찬,DBPIA,
박우철,DBPIA,덕성여자대학교 아동가족학과
박욱,NTIS,경희대학교(국제캠퍼스)
박웅광,KCI,영남대학교
박웅광,DBPIA,영남대학교 천마인재학부
박웅신,KCI,경남정보대학교
박웅신,DBPIA,동서대학교 경찰행정학과
박원엽,DBPIA,한경대학교 기계공학과
박원익,KCI,경기개발연구원
박원익,DBPIA,
박원익,DBPIA,경기연구원 정책분석부
박원형,SCIENCEON,상명대학교 정보보안공학과
박원형,KCI,상명대학교
박원형,DBPIA,극동대학교 사이버안보학과
박원호,DBPIA,충남대학교 섬유공학과
박유랑,NTIS,연세대학교
박윤정,DBPIA,한림대학교 대학원 언어청각학과
박윤지,DBPIA,서울시여성가족재단
박은경,SCIENCEON,동양대학교
박은경,DBPIA,Kyungsung University Department of Law
박은경,DBPIA,동양대학교 철도전기융합학과
박은식,NTIS,전남대학교
박은영,NTIS,이화여자대학교
박은진,DBPIA,과학기술정책연구원 연구원
박은혜,DBPIA,부산대학교
박인,KCI,숭실사이버대학교
박인규,DBPIA,인하대학교 정보통신공학과
박인전,DBPIA,영남대학교 유아교육과
박인철,NTIS,한국과학기술원
박인혜,DBPIA,대구보건대학교 작업치료과
박일준,DBPIA,한국동서발전
박재경,DBPIA,한국폴리텍대학 서울강서캠퍼스 정보보안과
박재민,DBPIA,건국대학교 기술경영학과
박재준,DBPIA,중부대학교 전기전자공학과
박재찬,DBPIA,영남대학교 경영학과
박재표,SCIENCEON,숭실대학교 정보과학대학원 정보보호학과
박재표,KCI,숭실대학교
박재표,DBPIA,숭실대학교 정보과학대학원 정보보호학과
박재현,SCIENCEON,한전KDN(주) 전력 IT연구원
박재형,KCI,전남대학교
박재형,DBPIA,전남대학교 School of Electronics and Computer Engineering
박정동,DBPIA,동국대학교 전자전기공학부
박정민,DBPIA,한국산업기술대학교 컴퓨터공학과
박정민(구담),DBPIA,동국대학교 영상대학원 영화영상제작학과
박정수,DBPIA,동양대학교 철도운전제어학과
박정수,DBPIA,국토교통부 교통안전복지과
박정수,DBPIA,숭실대학교
박정원,DBPIA,한국행정연구원 규제연구센터
박정은,DBPIA,국토연구원 도시재생연구센터
박정진,DBPIA,쓰다주쿠대학 국제관계학과
박정호,DBPIA,과학기술정책연구원
박정호,DBPIA,LIG Nex1 Corporation 우주정책팀
박정홍,KCI,성균관대학교 삼성융합의과학원 의료기기산업학과
박정홍,DBPIA,성균관대학교 삼성융합의과학원 의료기기산업학과
박종규,DBPIA,Changwon National UNIV. School of Mechatronics
