박인만,KCI,(주)인템
이장명,NTIS,부산대학교
김태규,NTIS,조선대학교
김상연,NTIS,한국기술교육대학교
백두권,NTIS,고려대학교
박경훈,NTIS,서울시립대학교
이대현,NTIS,충남대학교
양현석,NTIS,연세대학교 산학협력단
백주훈,NTIS,광운대학교
박규식,NTIS,단국대학교산학협력단
김성현,NTIS,울산대학교
한헌수,NTIS,숭실대학교 산학협력단
김기석,NTIS,서울대학교 산학협력단
정승민,NTIS,연세대학교
박지혁,NTIS,영남대학교
정재륜,NTIS,유한대학교산학협력단
조재필,NTIS,울산과학기술대학교산학협력단
김영준,NTIS,이화여자대학교
김문상,NTIS,광주과학기술원
이종은,NTIS,울산과학기술원
강동중,NTIS,부산대학교
김재현,NTIS,중앙대학교
류재하,NTIS,경북대학교 산학협력단
Songhwai Oh,NTIS,서울대학교
문형필,NTIS,성균관대학교(자연과학캠퍼스)
박성수,NTIS,세종대학교
정석환,NTIS,서강대학교
박진배,NTIS,연세대학교
최용근,NTIS,단국대학교 산학협력단
정성수,NTIS,창원대학교
박규환,NTIS,고려대학교
강희선,NTIS,조선대학교
이정우,NTIS,서울대학교 산학협력단
정재승,NTIS,한국과학기술원
정호열,NTIS,영남대학교
박강령,NTIS,동국대학교
김희철,NTIS,광주대학교산학협력단
박정우,NTIS,포항공과대학교
김재훈,NTIS,서일대학
이범희,NTIS,서울대학교
박효훈,NTIS,한국과학기술원
최재혁,NTIS,성균관대학교(자연과학캠퍼스)
권재현,NTIS,서울시립대학교
고제성,NTIS,아주대학교
김동찬,NTIS,울산과학기술원
이재창,NTIS,경북대학교
원용협,NTIS,한국과학기술원
김태완,NTIS,서울대학교
이상문,NTIS,경북대학교
권인소,NTIS,한국과학기술원
하덕식,NTIS,영진전문대학산학협력단
정길도,NTIS,전북대학교
문철,NTIS,국립한국교통대학교
이성원,NTIS,광운대학교
김영식,NTIS,한밭대학교
유성구,NTIS,서남대학교산학협력단
나인섭,NTIS,전남대학교 산학협력단
김경준,NTIS,포항공과대학교
김석수,NTIS,한남대학교산학협력단
김은이,NTIS,건국대학교
강형주,NTIS,한국기술교육대학교
윤상석,NTIS,신라대학교산학협력단
박석호,NTIS,전남대학교
장준혁,NTIS,한양대학교산학협력단
박영빈,NTIS,울산과학기술대학교
김범준,NTIS,한국과학기술원
최병욱,NTIS,서울과학기술대학교
김경준,NTIS,경운대학교
오준호,NTIS,한국과학기술원
김태원,NTIS,한양대학교
고종환,NTIS,성균관대학교 산학협력단
심준형,NTIS,고려대학교산학협력단
유정기,NTIS,대전대학교
남우철,NTIS,중앙대학교
최병재,NTIS,대구대학교산학협력단
노명규,NTIS,충남대학교
배준범,NTIS,울산과학기술원
김성복,NTIS,한국외국어대학교(용인캠퍼스)
양우성,NTIS,광운대학교
김태희,NTIS,영산대학교
강민성,NTIS,한양대학교(ERICA캠퍼스)
이승열,NTIS,대구경북과학기술원
김창원,NTIS,부경대학교
김재훈,NTIS,서일대학교
박석호,NTIS,대구경북과학기술원
김기훈,NTIS,포항공과대학교
최병재,NTIS,대구대학교(제2캠퍼스)
이석한,NTIS,성균관대학교산학협력단
강우철,NTIS,인천대학교
한수희,NTIS,포항공과대학교산학협력단
박재완,NTIS,숭실대학교
박진영,NTIS,부경대학교
이상민,NTIS,인하대학교
심병효,NTIS,서울대학교
한성익,NTIS,동국대학교(경주캠퍼스)
황헌,NTIS,성균관대학교 산학협력단
오상언,NTIS,전남대학교 산학협력단
곽관웅,NTIS,세종대학교
고윤호,NTIS,충남대학교
조현민,NTIS,경북대학교
민상원,NTIS,광운대학교 산학협력단
박광현,NTIS,광운대학교산학협력단
조진형,NTIS,동양미래대학교산학협력단
신종원,NTIS,광주과학기술원
서승우,NTIS,서울대학교
박부견,NTIS,포항공과대학교
이병주,NTIS,한양대학교 에리카 산학협력단
한순흥,NTIS,한국과학기술원
황헌,NTIS,성균관대학교(자연과학캠퍼스)
최정현,NTIS,대구경북과학기술원
Shah Sayed Chhattan,NTIS,한국외국어대학교(글로벌캠퍼스)
노정훈,NTIS,금오공과대학교
한탁돈,NTIS,연세대학교
최준식,NTIS,고려대학교
설상훈,NTIS,고려대학교산학협력단
최종천,NTIS,청운대학교 인천캠퍼스 산학협력단
김동원,NTIS,인하공업전문대학
이원일,NTIS,금오공과대학교
김재헌,NTIS,국민대학교
박두산,NTIS,경북대학교 산학협력단
김형석,NTIS,세종대학교
박광현,NTIS,광운대학교
박재흥,NTIS,서울대학교
하순회,NTIS,서울대학교
최재영,NTIS,숭실대학교 산학협력단
한웅철,NTIS,강원대학교
홍성경,NTIS,세종대학교
문형필,NTIS,성균관대학교산학협력단
이영준,NTIS,포항공과대학교
이순걸,NTIS,경희대학교산학협력단
고정환,NTIS,인하공업전문대학산학협력단
백동현,NTIS,중앙대학교산학협력단
이제훈,NTIS,강원대학교
박경진,NTIS,한양대학교
서정욱,NTIS,경북대학교
조오현,NTIS,충북대학교
김강철,NTIS,전남대학교산학협력단(여수)
권상주,NTIS,한국항공대학교
유창동,NTIS,한국과학기술원
유헌종,NTIS,전남대학교 산학협력단
이숙영,NTIS,이화여자대학교
김종윤,NTIS,충남대학교
문창배,NTIS,전남대학교 산학협력단
김정호,NTIS,한국과학기술원
박종우,NTIS,서울대학교 산학협력단
김광택,NTIS,인천대학교
이상원,NTIS,성균관대학교산학협력단
정진만,NTIS,한남대학교산학협력단
최영진,NTIS,세종대학교
이대현,NTIS,충남대학교 산학협력단
홍대희,NTIS,고려대학교
최성,NTIS,남서울대학교산학협력단
홍현기,NTIS,중앙대학교
김현진,NTIS,서울대학교
김영호,NTIS,연세대학교(원주캠퍼스)
정재욱,NTIS,울산대학교
이기욱,NTIS,중앙대학교
오재일,NTIS,중앙대학교 산학협력단
김현철,NTIS,인제대학교산학협력단
현동석,NTIS,한양대학교
이용식,NTIS,연세대학교
정상배,NTIS,경상대학교
함운철,NTIS,전북대학교
정명진,NTIS,한국산업기술대학교
이현범,NTIS,경북대학교
김건하,NTIS,이화여자대학교산학협력단
심귀보,NTIS,중앙대학교
조형기,NTIS,전북대학교
최현광,NTIS,인제대학교
김용기,NTIS,경상대학교
이동훈,NTIS,숭실대학교
변희정,NTIS,수원대학교
이동현,NTIS,금오공과대학교
김경식,NTIS,연세대학교
김종환,NTIS,한국과학기술원
김태균,NTIS,영남대학교
박계춘,NTIS,목포대학교산학협력단
권상주,NTIS,한국항공대학교산학협력단
김대진,NTIS,포항공과대학교 산학협력단
김종욱,NTIS,동아대학교
서지원,NTIS,연세대학교
김황래,NTIS,공주대학교산학협력단
이원준,NTIS,고려대학교
이경환,NTIS,전남대학교 산학협력단
박판근,NTIS,충남대학교
최병룡,NTIS,성균관대학교(자연과학캠퍼스)
이승준,NTIS,부산대학교
조규진,NTIS,서울대학교산학협력단
이재창,NTIS,영남이공대학교
